sample_id,premise,hypothesis,n_agents,m_examples,label,predicted,result
4112,A man in a red shirt is being filmed by another man on a sports field with a huge audience of people watching and cheering.,The audience is cheering because of the celebrity.,5,32,1,1.0,1
4112,A man in a red shirt is being filmed by another man on a sports field with a huge audience of people watching and cheering.,The audience is cheering because of the celebrity.,9,32,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,1,1,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,3,1,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,5,1,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,9,1,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,1,4,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,3,4,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,5,4,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,9,4,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,1,8,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,3,8,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,5,8,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,9,8,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,1,16,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,3,16,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,5,16,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,9,16,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,1,32,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,3,32,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,5,32,1,1.0,1
9049,A male baseball player for the baseball team The Indians prepares to catch a ball.,That player has never missed a catch.,9,32,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,1,1,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,3,1,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,5,1,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,9,1,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,1,4,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,3,4,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,5,4,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,9,4,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,1,8,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,3,8,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,5,8,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,9,8,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,1,16,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,3,16,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,5,16,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,9,16,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,1,32,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,3,32,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,5,32,1,1.0,1
9275,"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.",The women are married.,9,32,1,1.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,1,1,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,3,1,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,5,1,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,9,1,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,1,4,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,3,4,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,5,4,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,9,4,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,1,8,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,3,8,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,5,8,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,9,8,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,1,16,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,3,16,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,5,16,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,9,16,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,1,32,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,3,32,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,5,32,0,0.0,1
8537,Man in leather jacket and scarf sits on purple cushion at a party.,A person is sitting.,9,32,0,0.0,1
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,1,1,2,0.0,0
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,3,1,2,0.0,0
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,5,1,2,0.0,0
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,9,1,2,0.0,0
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,1,4,2,2.0,1
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,3,4,2,1.0,0
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,5,4,2,1.0,0
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,9,4,2,1.0,0
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,1,8,2,0.0,0
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,3,8,2,2.0,1
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,5,8,2,1.0,0
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,9,8,2,1.0,0
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,1,16,2,2.0,1
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,3,16,2,2.0,1
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,5,16,2,2.0,1
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,9,16,2,2.0,1
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,1,32,2,2.0,1
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,3,32,2,2.0,1
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,5,32,2,2.0,1
794,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.",A soccer team hangs out in the locker room.,9,32,2,2.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,1,1,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,3,1,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,5,1,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,9,1,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,1,4,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,3,4,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,5,4,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,9,4,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,1,8,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,3,8,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,5,8,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,9,8,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,1,16,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,3,16,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,5,16,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,9,16,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,1,32,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,3,32,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,5,32,1,1.0,1
5853,Three men dancing as a group of people watch.,three men dancing as a stage,9,32,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,1,1,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,3,1,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,5,1,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,9,1,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,1,4,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,3,4,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,5,4,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,9,4,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,1,8,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,3,8,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,5,8,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,9,8,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,1,16,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,3,16,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,5,16,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,9,16,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,1,32,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,3,32,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,5,32,1,1.0,1
7618,A man is working in an art studio and is surrounded by art supplies.,A man is is an artist teaching art classes,9,32,1,1.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,1,1,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,3,1,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,5,1,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,9,1,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,1,4,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,3,4,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,5,4,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,9,4,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,1,8,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,3,8,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,5,8,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,9,8,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,1,16,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,3,16,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,5,16,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,9,16,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,1,32,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,3,32,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,5,32,2,2.0,1
1593,Two people walk up to a brick building with a colorful mural on its side.,Two men riding in a car past a brick building.,9,32,2,2.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,1,1,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,3,1,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,5,1,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,9,1,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,1,4,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,3,4,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,5,4,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,9,4,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,1,8,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,3,8,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,5,8,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,9,8,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,1,16,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,3,16,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,5,16,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,9,16,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,1,32,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,3,32,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,5,32,1,1.0,1
7417,Two friends having a laugh.,Two friends are laughing at people on the street.,9,32,1,1.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,1,1,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,3,1,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,5,1,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,9,1,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,1,4,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,3,4,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,5,4,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,9,4,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,1,8,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,3,8,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,5,8,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,9,8,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,1,16,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,3,16,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,5,16,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,9,16,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,1,32,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,3,32,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,5,32,2,2.0,1
5266,Young children waving American flags for a soldier,Children are burning flags in protest.,9,32,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,1,1,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,3,1,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,5,1,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,9,1,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,1,4,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,3,4,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,5,4,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,9,4,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,1,8,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,3,8,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,5,8,2,1.0,0
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,9,8,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,1,16,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,3,16,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,5,16,2,1.0,0
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,9,16,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,1,32,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,3,32,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,5,32,2,2.0,1
7146,"Two people kickboxing, with others spectating.",Two people ticking each other,9,32,2,2.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,1,1,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,3,1,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,5,1,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,9,1,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,1,4,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,3,4,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,5,4,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,9,4,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,1,8,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,3,8,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,5,8,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,9,8,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,1,16,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,3,16,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,5,16,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,9,16,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,1,32,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,3,32,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,5,32,1,1.0,1
88,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.",An old lady pushing a stroller down a busy street.,9,32,1,1.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,1,1,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,3,1,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,5,1,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,9,1,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,1,4,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,3,4,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,5,4,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,9,4,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,1,8,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,3,8,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,5,8,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,9,8,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,1,16,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,3,16,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,5,16,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,9,16,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,1,32,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,3,32,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,5,32,0,0.0,1
8694,"three teenagers wearing t-shirt run down the beach, with several other people in the background.",a number of young people run on a beach,9,32,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,1,1,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,3,1,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,5,1,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,9,1,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,1,4,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,3,4,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,5,4,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,9,4,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,1,8,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,3,8,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,5,8,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,9,8,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,1,16,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,3,16,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,5,16,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,9,16,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,1,32,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,3,32,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,5,32,0,0.0,1
9731,A group of Asian men are sitting or standing around a small square table.,Some men are gathered around a table.,9,32,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,1,1,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,3,1,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,5,1,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,9,1,0,0.0,1
9445,"Three people are sitting at a small table near a screen with the words, ""DEMOS, The Business of Care.""",A trio of humans is sitting.,1,4,0,0.0,1
